line1_id,line2_id,char1_id,movie_id,char1_name,line1_text,char2_id,char2_name,line2_text,movie_title,movie_year,imdb_rating,imdb_votes,genres,persona_cluster
L566164,L566165,u3092,m202,TRENT,"You got it bad, baby. You need Vegas.",u3088,MIKE,What are you talking about? Vegas?,,,,,,0
L496814,L496815,u2671,m174,GREGORY,Do you think he knows about this?,u2673,JASON,I don't know.,,,,,,2
L308637,L308638,u6020,m400,KARLA,"Be careful, Julie.",u6019,JULIE,I've got to see.,,,,,,0
L72999,L73000,u3923,m260,BRUCE,"Alfred, I know you're sick -- I can get you the best doctors.",u3919,ALFRED,"I've seen the best doctors--! A gentleman does not discuss his health.  It's not civilized.  I hope I've taught you at least that much, young man.",,,,,,0
L131188,L131189,u695,m44,HOMER,Migrants?,u707,WALLY,"Yes. They pick fruit, all kinds. They travel up and down the coast with the seasons.  The trick to Mr. Rose is, you have to let him be the boss.",,,,,,2
L120533,L120534,u4372,m289,WARD,This is not the way to treat people.,u4331,ACE,"Listen, if you didn't know you're bein' scammed, you're too fuckin' dumb to keep this job. If you did know, you were in on it. Either way, you're out!  Get out! Go on.  Let's go.",,,,,,0
L522306,L522307,u2856,m188,MIKE,"... It was like... the minute I saw her... I knew.  She looked so damn adorable in a cop's uniform... puttin' on a big, tough act...",u2851,CLAIRE,"So it was ""love"".",,,,,,2
L299364,L299365,u1455,m98,ELSA,I usually don't.,u1457,INDY,I usually don't either.,,,,,,0
L128928,L128929,u4460,m295,MASON,Yeah.,u4449,ARLO,I think you oughta cut a...,,,,,,1
L576655,L576656,u8164,m554,FROCK,"Margo, what you've just described is a killing machine.",u8170,MARGO,And it's hungry.  It's been two days since it's eaten.  There are five hundred people arriving right now. The animal hunts at night and it has a keen sense of smell!  All those people in one enclosed space...,,,,,,2
L503444,L503445,u2716,m177,JANET,I've caught it once or twice.,u2710,BERT,"Of course!  D.T.V.'s most popular Hospital series featuring those perennial favorites, Cosmo and Nation McKinley. Neuro-specialists par excellence ...if you'll pardon my French. I recommend you send Brad to them for treatment!",,,,,,2
L176827,L176828,u4962,m330,HANK,You don't recognize me.,u4960,ED,No. Am I supposed to?,,,,,,0
L379017,L379018,u2055,m133,CLARENCE,"Man, what's this about? Ya know, you were robbing a store. It wasn't personal. It was his job.",u2060,KORDA,Fuck you! You know what he did to me?!...,,,,,,2
L644517,L644518,u8819,m598,MOSS,"Get on your feet, boy.",u8810,BREAN,Uh huh...why?,,,,,,0
L334302,L334303,u1679,m111,CASPER,"Oh man, that's the best.",u1696,TELLY,You could tell she took care of herself. She had all these powders and creams in her bathroom.,,,,,,2
L463320,L463321,u7234,m488,BILLY-BOY,Remember those two uniform cops who been giving us such a hard time... ?,u7237,KITTLE,Yeah.,,,,,,2
L496451,L496452,u2669,m174,DR. JUDD,I've come from Jacqueline. She needs money.,u2671,GREGORY,I thought you told me you didn't know where she was.,,,,,,0
L499628,L499629,u7573,m511,WILL,"Here we come at last, my lord!",u7572,WESSEX,Are you bringing your laundry woman?,,,,,,0
L161679,L161680,u4821,m321,WADE,Yes.,u4824,WILLY,My granddad was a policeman.,,,,,,1
L265218,L265219,u5766,m381,MAPP,"Yeah, well, it's a raw wound, innit, you're gonna bump it, every time you turn around... but you know what the <u>trick</u> is...?",u5771,STARLING,...not to turn around.,,,,,,0
L256016,L256017,u1215,m79,ROY,What do you want me to do? Pin a halo on you? You're doing a pretty good job of that yourself.,u1210,LILLY,"And making you feel bad at the same time, huh? But that's the way I am, you know, the way I've always been. Always picking on poor little Roy.",,,,,,0
L150778,L150779,u4721,m313,EDWARD,"Is that where she got the ring, Mrs. Reed? She shouldn't be up there.",u4718,ALICE,But I told her to go with you.,,,,,,2
L28131,L28132,u3601,m238,BIRDIE,Late for what?,u3606,MARGO,Don't be dense. The party.,,,,,,1
L270191,L270192,u1272,m84,HAROLD,"I'd show him my hearse. And my room, and stuff.",u1277,PSYCHIATRIST,What kind of stuff?,,,,,,0
L516815,L516816,u7701,m520,MORAN,You gaff with the <u>hook</u> end. Blood's on the butt.  Where your hand goes.,u7698,KABUO,"Sure.  Blood gets all <u>over</u> your hand, Sheriff, ask any fisherman.",,,,,,0
L338983,L338984,u6251,m417,TENZIN GYATSO,"I want to be a shepherd, taking those goats and cows out to the hillside.",u6248,NORBU THUNDRUP,"But you are not a shepherd, you are the Dalai Lama.",,,,,,0
L434038,L434039,u6981,m467,GLENN,"She <i>knew</i> me from some bullshit dope bust.  She drove me to court.  Twice. You know what she said, we're in the car on the turnpike?  ""I never forget anybody I've cuffed and shackled.""",u6980,FOLEY,Yeah?  She said that to you?,,,,,,2
L129856,L129857,u4477,m296,GITTES,Looks like you went quite a distance.,u4476,EVELYN,"No, Just riding bareback, that's all. Anyway, you might try the Oak Pass or Stone Canyon Reservoirs. Sometimes at lunch Hollis takes walks around them. Otherwise he'll be home by 6:30.",,,,,,0
L395905,L395906,u2160,m140,BUTLER,"Yes, sir.",u2173,LONGFELLOW,Is that the best you've got?,,,,,,1
L34925,L34926,u288,m18,DICKSON,"Helen, tell Matt I want to see him.",u292,HELEN,"Yes, sir.",,,,,,2
L249421,L249422,u5591,m372,HENRY,Yeah.,u5592,JIMMY,"I want you and Anthony to go down there and take care of that bastard. Without him, they've got no case.",,,,,,1
L470208,L470209,u7283,m491,ROCKY,"Listen, I gotta problem. This girl ain't feelin' well, y'know -- The doctor says she should exercise, y'know once in awhile an' ice skatin' is the best thing --",u7268,CLEANER,This a con?,,,,,,0
L641862,L641863,u8797,m596,VIRIDIANA,"Yes, Uncle. How are you?",u8782,DON JAIME,"I'm well ... The bus was late, wasn't it? ... What was the journey like?",,,,,,0
L234398,L234399,u5495,m366,CAROL,Doc...,u5496,DOC,I see it...,,,,,,2
L309122,L309123,u6033,m401,OLIVER,"Oh, that Vrykolaka business. You mustn't be too angry with him, Thea. He's an old man and now with all this trouble  the disappointment in not being able to lead his own army to victory -- cooped up here waiting for death - naturally his mind goes back to the things he believed when he was an ignorant lad in some mountain village.",u6035,THEA,He keeps asking for the name of my father and mother.,,,,,,2
L401034,L401035,u2208,m142,JONATHAN,You did not!?... We're not!?,u2209,O'CONNELL,"Rat gizzards. They smell bad and taste worse, but that's the best the desert has to offer.",,,,,,0
L652274,L652275,u8902,m605,TED,"Yes, sir. I'll brace myself.",u8901,PRINCIPAL MERKIN,"Ted, you are the best editor this school paper ever had. You don't need to be pandering flesh. It's nonsense. It's beneath you.",,,,,,0
L69584,L69585,u3918,m259,SELINA,Pouring myself into my work.,u3912,BRUCE,"I, ah ... didn't catch your last name.",,,,,,0
L353753,L353754,u6353,m423,WADE,"There's gonna be some left over for you, Buddy. I take care of my boys.",u6325,BUDDY,That's not the point.,,,,,,0
L61920,L61921,u432,m26,LT,Large?,u430,LARGE,"All right, cop. I want my money.",,,,,,2
L224959,L224960,u991,m64,NED,Holy shit...,u986,BRENDA,"We wouldn't want you thinking you're the only show-off in camp, would we?",,,,,,1
L114208,L114209,u4286,m286,CARLA,I'm trying to find a style of my own.  Do you really like them?,u4288,LEONARD,"Oh yes...very nice...very, very nice...",,,,,,0
L248458,L248459,u5585,m371,SWAY,What the hell's that -- ?,u5582,MEMPHIS,A little trick I picked up at the Car Thief Retirement Home ...,,,,,,2
L99816,L99817,u4176,m278,ROSTON,Yes.,u4166,DULANEY,No further questions.,,,,,,1
L128191,L128192,u4460,m295,MASON,"Doc Long.  Yeah, I know him.  Weirdo guy. He comes in from...",u4460,MASON,"...time to time, yeah.",,,,,,2
L5562,L5563,u90,m5,MUNRO,Have you identified it?,u87,MACTILBURGH,"It's not that easy..we've never encountered anything like it before..you see normal human beings have 40 DNA memo groums..which is more than enough for any species to perpetuate itself..This one has 200,000.",,,,,,2
L431678,L431679,u6955,m465,GLOVER,"Well, I better get going. Hit those stairs again.  Was that a looping right or an uppercut the first time you caught him?",u6967,TERRY,Looping right! I never swung wild. I was strictly a short puncher hooks over 'n under   whop-whop!,,,,,,2
L198487,L198488,u5164,m342,JACK,"I've had enough family for one month, Frank.",u5161,FRANK,It's not family.  It's business.,,,,,,0
L288016,L288017,u5874,m389,DENNIS,Fuck that!  You bastards will jump me!,u5891,TALLEY,"If you won't let me come in, then put him outside.",,,,,,0
L98793,L98794,u4150,m277,ASSISTANT COMMISSIONER,"All right. See you tomorrow, Corbiere.",u4152,EMPLOYEE,"Good evening, sir.",,,,,,0
L406968,L406969,u6787,m453,KENNY,No. Probably stay at a motel tonight.,u6798,STAR,You in music?,,,,,,0
L129139,L129140,u4460,m295,MASON,nan,u4449,ARLO,I'm sorry.  I'm a little,,,,,,2
L58425,L58426,u3820,m252,LANDON,No problem --,u3819,JAMIE,And you have to meet my father.,,,,,,2
L103661,L103662,u603,m38,DIGNAN,No. Just pool.,u610,MAN,You Hoto?,,,,,,2
L33968,L33969,u3641,m240,JESSICA,"I'll give you a hint.  ""Ohhh, yeah, yeah!""  Comprende?",u3644,KEVIN,You mean...and orgasm?,,,,,,2
L552318,L552319,u7927,m536,MAJOR MANDRAKE,"But then, sir, why have you issued the order: Wing attack, Plan-R?",u7920,GENERAL RIPPER,"Because I thought it proper, Major.  Why else would you think I'd do it?",,,,,,0
L585042,L585043,u8218,m558,MARTINS,"Well, yes. I suppose that is what I meant to say.",u8215,CRABBIN,"Of course, of course, of course.",,,,,,1
L469642,L469643,u2551,m165,MARION,When I met him I was just 20. And he was 55. I saw the gold ring and just grabbed on. And he was going to make me a star.,u2546,CAROLE LOMBARD,And he did.,,,,,,2
L513607,L513608,u2807,m184,GRANT,You're lookin' awful pretty.,u2805,BRENDA,Shut up.,,,,,,0
L244698,L244699,u5527,m368,ROMA,It's nothing.,u5525,LINGK,What are the police doing here...?,,,,,,1
L218119,L218120,u5313,m352,PARRY,"Well, it's enough for me.",u5312,LYDIA,You don't have to say that.,,,,,,0
L580195,L580196,u8197,m556,MULDER,"They're trying to divide us on this, Scully. We can't let them.",u8198,SCULLY,"They have divided us, Mulder. They're splitting us up.",,,,,,2
L220110,L220111,u5344,m355,FAT SAM,"Oh, I'll help, Fletch. I'm a slave to that sonofabitch. He busted me, third offense, gave me a choice: Work for him or do fifteen long. All I get out of this is free snort.",u5345,FLETCH,You don't have a piece of the action?,,,,,,0
L43288,L43289,u3683,m243,ALVY'S MOTHER,How can we afford it? On your pay? What if she steals more?,u3682,ALVY'S FATHER,"She's a colored woman, from Harlem!",,,,,,0
L266626,L266627,u5782,m382,TALIA,That would be a No.,u5781,PIXEL,That wants to be a Yes.,,,,,,1
L337838,L337839,u6230,m416,TED,"Now in Haskins vs. Haskins the court ruled in favor of the mother, thus establishing a precedent for awarding the child to the mother even though she previously abandoned the baby.",u6223,PHYLLIS,Kramer...There's something I ought to tell you.,,,,,,2
L535062,L535063,u2923,m192,SAAVIK,... How long?,u2916,DAVID,Days... Maybe hours... Protomatter has made the situation unpredictable.  I'm sorry.,,,,,,2
L205653,L205654,u5240,m347,JERRY,No kiddin'! I'd need the cash pretty quick there. In order to close the deal.,u5253,WADE,"Come by at 2:30 and we'll talk about it. If your numbers are right, Stan says its pretty sweet. Stan Grossman.",,,,,,0
L353884,L353885,u6351,m423,SAM,Skinny?,u6324,BEN,"We find a body, it's either Skinny or Stinky, depending on how much meat there is on the bones.",,,,,,2
L387019,L387020,u1916,m126,ANDERTON,What about the picture --,u1919,CROW,"Fake.  He gave it to me.  Now --  -- shoot me, Goddammit, before I lose my nerve!",,,,,,2
L600400,L600401,u3273,m217,HEALY,Deco.,u3277,MARY,Would you call that a portico or a vestibule?,,,,,,2
L514292,L514293,u7683,m519,RASHID,"Not a penny, not a stitch. I'm cool, man.",u7682,PAUL,"Take good care of yourself, okay?",,,,,,0
L338489,L338490,u1719,m113,TITCH,I only want one.,u1714,ERGO,"A foolish wish. And you, Quell?",,,,,,0
L380171,L380172,u6581,m437,TUBBS,They watching us watching them watching us waiting for them?  Or what?,u6572,CROCKETT,Who knows...,,,,,,2
L140023,L140024,u4575,m302,ANNIE,"No, no way, I couldn't take that...",u4584,MAX,"Yes, you could.  I think you need it more than I do.  It'll help.  I promise.",,,,,,2
L60491,L60492,u416,m25,HELEN,"What's wrong, Stephen?  C'mon, you only beat up the roof when something's on your mind.  How's Brian doing?",u421,STEPHEN,He's out.,,,,,,2
L458754,L458755,u2563,m166,JAKE,"Hey, you don't say goodbye to him like that.",u2569,VICKIE,What did I do?,,,,,,0
L5036,L5037,u71,m4,HAMMOND,What?,u67,CATES,Musta got some primo bondsman.,,,,,,1
L439242,L439243,u7017,m469,CHARLIE,Not terrific enough. What were you doing in that part of town? Who were you with?,u7025,PEGGY,What were You doing there? You never told me you were singing with an R and B group.,,,,,,2
L601315,L601316,u8365,m568,BOUDREAU,"Paltrow, Sterling, Furey, and the Big Alabama are in from New Orleans. Fiskin and the Boone Kid from Denver, and Phillips, Barnett and Limehouse Chappie from New York. Those and the guys outside should give ya 30 or so to choose from.",u8387,TWIST,"Good, have 'em down at Stenner's old Pool Hall before 3:00.  We're gonna run through the route tonight.",,,,,,2
L469106,L469107,u2547,m165,HEARST,In Hollywood the fiercest bulls are the most brutally killed.,u2557,WELLES,I'll remember that.,,,,,,2
L190514,L190515,u5076,m336,ERIN,Careful you don't spit from here; you could kill someone.,u5074,ED,You see your office?,,,,,,0
L142190,L142191,u4592,m303,JERRY,I don't know what to say.  I love you.,u4595,LIZA,What?,,,,,,0
L580336,L580337,u8196,m556,KURTZWEIL,For what? Because I'm a dangerous man. Because I know too much about the truth.,u8197,MULDER,You mean that apocalyptic trash you write? I knew your name was familiar. I just didn't know why.,,,,,,0
L434371,L434372,u6983,m467,KAREN,Why's that?,u6981,GLENN,"Maurice is gonna kill him, try and collect the reward.",,,,,,1
L183337,L183338,u5016,m333,DEAN,What <u>is</u> that?,u5015,BRILL,It's a SAT-tracker.,,,,,,0
L310641,L310642,u1548,m103,PETER,I found it on the seat.,u1535,ELLIE,"Oh, thank you. Must have fallen out of my pocket.",,,,,,2
L428235,L428236,u6921,m463,MCMURPHY,"Yeah, well, it just pains me somethin' awful to see a full growed man sloshing around in his own water...",u6913,BIG NURSE,"Yes... We were discussing Mister Harding's problem with his wife. Now, who will start?  Billy.",,,,,,2
L640823,L640824,u8776,m595,MICHEAL,You never were a team player. That's why you never had any friends.,u8768,ADAM,I have plenty of friends.,,,,,,0
L314166,L314167,u1595,m105,MAX,My office.,u1598,ORDELL,And where's Jackie?,,,,,,2
L603272,L603273,u8402,m569,NUNHEIM,"I can't remember offhand, Lieutenant.  Maybe I was over at Charlie's shooting pool. Maybe I was here.  She'd remember.",u8394,GUILD,How'd you like to be thrown in the can on account of not remembering?,,,,,,2
L205591,L205592,u5233,m347,CUSTOMER,We sat here right in this room and went over this and over this!,u5240,JERRY,"Yah, but that TruCoat -",,,,,,0
L431359,L431360,u6962,m465,MRS. COLLINS,You know what I mean. Leave her alone.,u6967,TERRY,I was only talkin' to her.,,,,,,0
L35614,L35615,u308,m19,COLE,"'Bout time you got here, buddy.",u313,JESSE,What's going on?,,,,,,0
L430879,L430880,u6940,m464,FAITH,"Well, I might've found him again if I hadn't left Rome to make this pointless trip down here with you.",u6947,PETER,"As I recall, you were on your way home.  And I didn't want you to go so, yes, I told you a little white lie.",,,,,,0
L237437,L237438,u1094,m72,ENID,"I was just thinking out loud...  I mean, you've got this whole thing with Dana -- I'm not going to let you fuck that up...",u1108,SEYMOUR,"But, I...",,,,,,2
L609516,L609517,u8409,m570,JAEGER,Wh-what do you think--,u8408,EPPS,TAKE THE GODDAMN BINOCULARS!,,,,,,2
L118389,L118390,u666,m42,RENAULT,"You may find the climate of Casablanca a trifle warm, Major.",u669,STRASSER,"Oh, we Germans must get used to all climates, from Russia to the Sahara. But perhaps you were not referring to the weather.",,,,,,2
L638431,L638432,u8764,m594,MIDGE,What's tomorrow?,u8767,SCOTTIE,Tomorrow... the corset comes off. And this thing goes out the window.  I shall be a free man. I shall wiggle my behind... free and unconfined.,,,,,,0
L251333,L251334,u1169,m77,BEN,But could I just tell you this one thing?,u1172,ELAINE,What?,,,,,,0
L94902,L94903,u4109,m275,AUNT BARBARA,"Sometimes it helps to talk things over. for instance, many marriages are saved by.",u4115,JEFFREY,"Aunt Barbara. I love you, but you're not gonna get it.",,,,,,0
L367152,L367153,u6459,m429,LOUIS,I decided it this morning.,u6456,D'ARTAGNAN,Then you must allow me to stay close to you so that --,,,,,,0
L656818,L656819,u8923,m607,JIM,Dr. Pemberton?,u8925,PEMBERTON,Yes!,,,,,,2
L642514,L642515,u8781,m596,DON AMALIO,Where's the camera?,u8783,ENEDINA,It's a present from my parents.,,,,,,2
L348401,L348402,u1807,m120,ABERNATHY,"They ain't men, Mae Rose. They're convicts. And nigger convicts to boot. Can you say nigger?",u1821,MAE ROSE,Nagger?,,,,,,2
L234432,L234433,u5494,m366,BEYNON,"They may nail me into this now, McCoy.",u5496,DOC,That's your problem.,,,,,,2
L31823,L31824,u274,m17,DAVID,My friend Jack was just here.,u269,ALEX,Your dead friend Jack?,,,,,,2
L447683,L447684,u2506,m162,JENNIFER,Why can't we just EXPLAIN IT?,u2502,DAVID,To who?,,,,,,2
L88127,L88128,u542,m34,SEBASTIAN,"How about breakfast, I was just going to make some.",u529,BATTY,If it wouldn't be too much of a bother... a little bite to eat would be...,,,,,,0
L417209,L417210,u6893,m461,TARYN,"In the name of Elric, Prince of Elves, demon begone.",u6895,WILL,"Good.  You conquer the demon, but your horse is sinking in the bog.  What do you do?",,,,,,2
L637811,L637812,u8747,m593,JUDGE,"And it seems to me, a fella's trying to come back, he'd take this settlement, and get a record for himself.    I myself would take it and run like a thief.",u8744,GALVIN,I'm sure you would.,,,,,,2
L242596,L242597,u1163,m76,NARCISSUS,"Me?  Well, I believe in Rome... you'd have to after what I've seen, how people outside the empire treat each other.",u1166,SELENE,I don't even want to imagine the things you've seen...,,,,,,0
L125104,L125105,u4404,m292,DIL,Are you jealous of him?,u4405,FERGUS,Maybe.,,,,,,2
L545414,L545415,u2902,m191,HARRIMAN,We don't have a tractor beam.,u2903,KIRK,You left spacedock without a tractor beam?,,,,,,2
L661987,L661988,u3519,m231,WALTER,How do you define it?,u3517,ROSEN,I don't.,,,,,,2
L458067,L458068,u7202,m485,CHARLOTTE,I'd call it stupid at any time.,u7210,RALPH,"Well, that's just how stupid I am. When you go riding, it will be with me. And if it's with someone else, you can make it a permanent arrangement.",,,,,,2
L181854,L181855,u4991,m332,BUD,<u>What do you want</u>?,u4996,DUDLEY,"Wendell, I want you to come to work for me.",,,,,,0
L230317,L230318,u5447,m363,ELLIOT,The American theater doesn't need people like that.,u5455,NICKY,"Shoot him, Nicky. Not that we really mean it. But where does he live?",,,,,,2
L275114,L275115,u1307,m87,KIRSTY,Please listen to me --,u1304,DOCTOR,First things first. You can have a telephone when we've talked. Do you know who did this to you?,,,,,,0
L173029,L173030,u4910,m327,LLOYD,"Oh yeah, buddy, you're gonna get ""some"".",u4906,HARRY,Some what?,,,,,,0
L387720,L387721,u6613,m441,BUSTER,I'm not sure. Maybe nothing.,u6618,VIRGINIA,It's good you found it.,,,,,,2
L573384,L573385,u8119,m551,MARROW,Hmm.,u8123,NELL,I'm sorry.  I'm messing up the study.,,,,,,1
L366274,L366275,u1983,m129,CREASY,A bodyguard has to be close to someone all the time. Willing to talk. I'm not good at that.,u1993,RAYBURN,So you'll be the silent type. People will appreciate that.,,,,,,0
L339780,L339781,u1736,m115,ADELLE,She was being symbolic.  What if she asked you to fly to the moon?,u1748,MAURICE,You'd be visiting me at Nasa.,,,,,,0
L601070,L601071,u8370,m568,FLOYD,"Doyle, can I see you a minute?",u8377,LONNEGAN,"I'm busy, Floyd.",,,,,,0
L616500,L616501,u8469,m575,DENBY,"O.K., kid--  I'm only sorry for one thing.",u8467,BRETT,What's that?,,,,,,0
L131259,L131260,u707,m44,WALLY,"Uh... I'm shipping out sooner than I thought. I just wanted to be sure you were settled in--and happy enough, considering...  Are you bored stiff? Or can you stick it out for a bit?",u695,HOMER,"Uh... actually, picking apples is as much excitement as I want for a while. I'm grateful for the job.",,,,,,0
L596703,L596704,u8299,m564,JANE,Fine. How was the match? Did you loose?,u8300,LOMBARD,No.,,,,,,0
L596507,L596508,u3213,m212,LUCY,"Stop it, Sam.  Stop it right now!",u3216,SAM,"But, Mom...",,,,,,0
L609997,L609998,u8409,m570,JAEGER,What are we going to do?  How are we going to find our way back!?,u8408,EPPS,We'll find our way.,,,,,,0
L548448,L548449,u7856,m532,ANN,Hi.,u7869,JOE,Where you going?,,,,,,1
L59714,L59715,u403,m24,O'NEILL,This is your bachelor party. You haven't had sex with anyone yet.,u406,RICK,"Get a few drinks into me, we'll dance and see what happens.",,,,,,0
L85149,L85150,u4057,m269,DUDE,Is the car out front yours?,u4065,WALTER,"Is this your homework, Larry?",,,,,,0
L488513,L488514,u7487,m506,BEN,Well what number are you trying to reach?,u7500,VOICE,I don't know.,,,,,,0
L587317,L587318,u8258,m561,DUFFY,He seems to have won it.,u8262,JOHANA,"Yes, isn't it wonderful?  I'm so happy.  I'll bet I'm the happiest pregnant fired person in the world!",,,,,,2
L276066,L276067,u5820,m385,TREVOR,But you had more wisdom than to listen to a false prophet,u5811,KIRSTY,"There is no wisdom, no insight, no plan",,,,,,0
L646572,L646573,u3443,m227,HEATHER,I'm fine.,u3449,ROBERT ENGLUND,"Everything went great, I thought.  We really got you, didn't we?",,,,,,0
L218950,L218951,u5327,m353,TITA,It's none of your business!,u5317,BOBBY,Where's Catherine?!,,,,,,0
L130438,L130439,u4476,m296,EVELYN,It has to do with my father.,u4477,GITTES,I know.,,,,,,2
L130575,L130576,u4476,m296,EVELYN,Did you get some sleep?,u4477,GITTES,Sure.,,,,,,0
L424088,L424089,u2387,m152,ROY,"Well, do something, then, damnit!",u2368,BALLARD,"You watch your mouth when you're in a goddamn county vehicle... You don't think I see what's going on? Del, now this Cooley fella, both of 'em mixed up with Joyce... 'S not no conspiracy, not some episode off the X-Files... 's just a crime of passion, plain and simple. Betty's on some kind'a pre-minstral rampage, that's what is going on here.",,,,,,0
L310812,L310813,u1535,m103,ELLIE,I can't go out like this.,u1548,PETER,Like what?,,,,,,0
L60769,L60770,u412,m25,BRIAN,I'm close... but I can't get who it is...,u419,RONALD,"So you came to me...  Well, this is going to be an interesting afternoon after all...",,,,,,2
L391896,L391897,u6664,m445,ARTHUR,Not at all.  They could be carried.,u6686,SOLDIER,What? A swallow carrying a coconut?,,,,,,2
L585063,L585064,u8218,m558,MARTINS,Third Man.,u8220,POPESCU,"A novel, Mr. Martins?",,,,,,2
L73946,L73947,u3932,m261,ALFRED,What now sir?,u3934,BRUCE,Claw Island. Nygma's headquarters. I'm sure that's where they're keeping Chase.  Are all the Batsuits destroyed?,,,,,,2
L406940,L406941,u6789,m453,LINNEA,Yes. Who's this?,u6800,TOM,I'm here.,,,,,,2
L374118,L374119,u6538,m434,MARIO,What was it?,u6532,CHARLIE,Nothing.,,,,,,1
L278837,L278838,u5838,m387,HIDER,Safety?,u5836,BERT,"Listen, you can kick 'em, hit 'em, pour water all over 'em -- <u>nothing</u>.  I'm telling you, under ordinary conditions they're <u>quiet</u>, they're nice to have around, they're completely harmless -- but when you blow this whistle...  ... then look out.",,,,,,2
L622687,L622688,u8553,m581,BARBARA,"Me, too.",u8570,ROBERT,"We'll ground her, clip her wings a bit.  School and scheduled activities and that's it until further notice. This has to be handled delicately. Dan Kelly, in the District Attorney's office, will probably help us out, quietly.  Christ, this could be embarrassing.",,,,,,0
L122588,L122589,u676,m43,CHUCK,It's me.,u686,STAN,You're fucking dead!,,,,,,1
L157471,L157472,u4776,m318,CHARLIE,I here and now commit myself to daring!,u4781,KEATING,"So avoid using the word 'very' because it's lazy.  A man is not very tired, he is exhausted.  Don't use very sad, use morose.  Language was invented for one reason, boys--to woo women--and, in that endeavor, laziness will not do.  It also won't do in your essays.",,,,,,0
L460293,L460294,u7227,m487,ROSE,"I didn't mean to bite him, I really didn't.",u7221,DADDY,"I will see you at suppertime, Rose.",,,,,,0
L243032,L243033,u1164,m76,PROXIMO,"Cos, what in hades is the emperor up to?  And don't tell me you don't know!",u1156,COS,I don't know...,,,,,,2
L44544,L44545,u3714,m244,SKYE,"Not to mention Andrew Zhdanov... Otis, come!!",u3711,PANES,Andre Zhdanov?  How the hell do you know about Andre Zhdanov?,,,,,,2
L328419,L328420,u1574,m104,LOU,"Beats me.  City officials.  Secret Service.  Dallas police.  They did a dry run with Chief Curry a few days before.  But they didn't bother running through Dealey.  They stopped right there, said something like, ""and afterwards there's only the freeway,"" and went home.",u1568,JIM,You know who the mayor was?,,,,,,2
L387409,L387410,u6614,m441,LIBBY,"I don't think Mr. Sheldon likes for things to be out of the ordinary. Considering who he is and all, famous and all, he doesn't have airs. Drives the same car out from New York each time--'65 Mustang--said it helps him think. He was always a good guest, never made a noise, never bothered a soul. Sure hope nothing happened to him.",u6613,BUSTER,So do I...,,,,,,2
L500913,L500914,u7593,m513,JACKIE,"Going for a pony ride at Kiddielands, want to come along?",u7596,LEONARD,I have to meet a client... who're you dating?,,,,,,0
L592967,L592968,u3098,m203,DON CORLEONE,You take care of your family?,u3103,JOHNNY,Sure.,,,,,,0
L467894,L467895,u7260,m490,JANET,But it seems so unhealthy here.,u7255,BRAD,It's just a..a party Janet.,,,,,,0
L513005,L513006,u7673,m518,VAUGHAN,"Anyway, it's hard to live gay, that's the right way to say it, in a small town like this. I've wanted to leave many times, but my love for Linda and Frank and another certain person that we won't go into have kept me from it. Anyway, I'm rambling. If you're going to live in the Wheatly garage you need to know that it won't be easy. Doyle is a monster. Not just a closed minded redneck, but a monster. A dangerous person. I've told Linda that one day that man is going to really hurt her or that boy. Maybe even kill one of them. I see it in his eyes. I'm very in tune, maybe even psychic. Doyle will make your life hell. You're a perfect target. When I first saw you I was afraid of you. Not really afraid, I guess, just taken aback. But also, I felt a real sensitive feeling from you. And for some reason, Frank has adopted you. Much like a stray animal. I'm sorry, I didn't mean it like that. In a good way. Anyway, I just want you to know what you're in for. I have a good feeling about you. You're good for Frank. Maybe it's that he can have an adult friend on a child's level. I'm sorry, I didn't mean it in a bad way.  There's one more thing. It's none of my business why you were in the state hospital. Everyone has something in their past, maybe you tried suicide, maybe you did something -- terrible. But what I see before me is a gentle, simple man. All I want you to promise me is that you're capable of being around Linda and Frank. You know. You would never hurt them under any circumstances, would you?",u7666,KARL,I wouldn't never hurt them.,,,,,,0
L83384,L83385,u4040,m268,ELLA,Till she showed herself.,u4046,STAMP PAID,Ella.,,,,,,2
L184116,L184117,u5051,m334,HANA,"Can I ask - my friend, can he come in? Just for a few minutes?",u5062,THE PATIENT,Your friend?,,,,,,0
L196224,L196225,u884,m57,MILLER,"I, I tried to go back for him, to save him, but I couldn't get to him in time. The fire... Have you ever seen fire in zero-gravity? It's like a liquid, it slides over everything. It was like a wave breaking over him, a wave of fire. And then he was gone.  I never told anyone until now. But this ship knew, DJ. It knows about the Goliath, it knows about Corrick. It knows our secrets. It knows what we're afraid of.  And now you're going to tell me it's carbon dioxide.",u880,DJ,No.,,,,,,2
L148441,L148442,u733,m46,MARION,What's the time?,u728,JACK,I don't know.,,,,,,0
L653698,L653699,u3476,m229,BOBBY,Talked to her this afternoon... While you was out.,u3493,SAILOR,She really say she was pregnant?,,,,,,0
L196971,L196972,u5130,m340,MERLIN,Come now. So much anger for such a little crime? Are you sure there is nothing else troubling you?,u5125,ARTHUR,"You know full well there is, and I go to meet it now. Come witness my revenge.",,,,,,0
L543681,L543682,u7837,m530,JOHNNY,"No, sir.",u7839,PSYCH OFFICER,"Which do you think is more important, courage or confidence ?",,,,,,1
L627913,L627914,u8631,m586,ALABAMA,I'm the clumsiest person in the world.,u8633,CLARENCE,It's OK. Don't worry about it. Accidents happen.,,,,,,0
