line1_id,line2_id,char1_id,movie_id,char1_name,line1_text,char2_id,char2_name,line2_text,movie_title,movie_year,imdb_rating,imdb_votes,genres,persona_cluster
L569915,L569916,u3139,m205,TRAVIS,Do they drug you?,u3132,IRIS,"Oh, come off it, man.",,,,,,0
L450482,L450483,u7133,m479,EDWARD,"No, you look like a hooker.",u7142,VIVIAN,"Actually, I'm a movie star out for a walk.",,,,,,0
L389101,L389102,u6642,m443,PHELPS,"..when you think about it, Ethan, it was inevitable..no more Cold War.  No more secrets you keep from everyone but yourself, operations you answer to no one but yourself.  Then one morning you wake up and find out the President of the United States is running the country - <i>without your permission</i>.  The son-of-a- bitch!  How <i>dare</i> he?  You realize itís over, youíre an obsolete piece of hardware not worth upgrading, youíve got a lousy marriage and sixty-two grand a year.  Kittridge, weíll go after that no good son-of-a-bitch, big time!",u6633,ETHAN,"We donít have to, Jim.  Heíll come after us.",,,,,,0
L51508,L51509,u3787,m249,SIMON,But sick -- nauseous -- where everything looks distorted and everything inside just aches -- when you can barely get up the will to complain.,u3784,MELVIN,Yeah...,,,,,,0
L413856,L413857,u2288,m147,PEARL HARPER,But I swore. I promised John I wouldn't tell.,u2289,PREACHER,"JOHN -- DOESN'T -- MATTER! Can't I get that through your head, you poor, silly, disgusting little wretch!",,,,,,0
L491155,L491156,u2660,m173,MR. STUBBINS,"Oooohh! A fruit cake. Thank you, Mrs. Sutphin. Have a seat.",u2657,MOM,Bon Appetit!,,,,,,0
L540062,L540063,u2997,m196,PICARD,Ready to make a little history?,u2995,GEORDI,Always am.,,,,,,0
L303069,L303070,u1479,m100,RENE,You're doing...Okay.,u1475,JOE,Just Okay...,,,,,,0
L266016,L266017,u5761,m381,FELL,"And how good of <u>you</u> to remember it. Then, this trip, then, is not a return to <u>America</u>...",u5767,MRS. PAZZI,"No, this is <u>pleasure</u>...",,,,,,0
L316124,L316125,u1614,m106,JEZZIE,I can waitress. I'm good.,u1612,JACOB,No. Things are too hot. Later. I'll send for you.,,,,,,0
L118701,L118702,u669,m42,STRASSER,I should like to discuss some matters arising from your presence on French soil.,u665,LASZLO,This is hardly the time or the place.,,,,,,0
L291150,L291151,u5923,m391,PRICE,"Oh, no-no-no -- much more bang for everyone's buck to nail the bitch --",u5919,EVELYN,-- the sadistic prick --,,,,,,0
L295388,L295389,u1420,m94,SARAH,You want to go with me?,u1416,EDDIE,"What, are you kidding? See that book?  I've been trying to get through that book ever since I first got here. I haven't finished the first chapter.  Did you read all them books?",,,,,,0
L652729,L652730,u8902,m605,TED,I need your help.  I'm really in deep shit.,u8900,MOM,"Don't say ""shit,"" honey. Use the strong vocabulary God gave you.",,,,,,0
L68245,L68246,u3906,m258,RENE,Fuck band practice... If you're gonna be a painter you're gonna have to break a few hearts  you don't wanna be like Tony Bennett..,u3891,BASQUIAT,Tony Bennett... What do you mean?,,,,,,0
L603675,L603676,u3230,m214,ALEXANDER,"Well... perhaps I have ""deviated"" the tiniest bit.",u3231,DEAN FULTON,Might I ask why?,,,,,,0
L126069,L126070,u4421,m293,REGGIE,Stop that!,u4425,TEX,"Don't make too much noise, Miz Lampert --",,,,,,0
L320723,L320724,u6069,m403,BROOKE,Mike!  Are you going out?,u6079,MIKE,Maybe.,,,,,,0
L486524,L486525,u7457,m504,PFEFFERBERG,I mean where have you been? Nobody's seen you around for a while.,u7460,SCHINDLER,I've been here.  I guess I haven't been out.,,,,,,0
L247359,L247360,u1034,m67,NICK,"You're a reporter. That's what you always wanted to be, right? I'm happy for you. Really, I am.",u1025,AUDREY,"Yeah, well...",,,,,,0
L246499,L246500,u5562,m370,CLAY,I'm not going to hurt anyone.,u5568,HANNA,Yes.  I trust you.,,,,,,0
L122297,L122298,u682,m43,KELLY,Get back?  From where?,u676,CHUCK,Malaysia.  They're holding the sweep.,,,,,,0
L295270,L295271,u1416,m94,EDDIE,How long have you been waiting?,u1420,SARAH,Since four.,,,,,,0
L324475,L324476,u6107,m405,CARLA,I could use a half-dozen more arms ...I've only got two weeks to get this thing finished....,u6109,ELLEN,Do you and Michael ever talk about his work...?  About spending so much time working in the water?,,,,,,0
L147195,L147196,u4658,m309,DANIEL,I've got a way with people.,u4662,LAMAR,I can see that. The man's car you stole. Raphael Ruiz. He's head of the 19th Street gang and one crazy motherfucker. And Frankie Zammito's got the word out he's looking for some French dudes. You're French ain't ya?,,,,,,0
L475375,L475376,u7328,m495,EARL,Look around you partner!  You said yourself you never saw anything like it.,u7324,BOOTH,"We don't know whose money it is!  They might have robbed a bank, who knows?",,,,,,0
L257427,L257428,u1222,m80,JOHN,"Okay, you win.  I'll call you Mom. Now can I move into the dorms?",u1223,KERI,No.,,,,,,0
L219808,L219809,u5345,m355,FLETCH,I ordered lunch.,u5355,MRS. STANWYK,You ordered it here?,,,,,,0
L293474,L293475,u5971,m395,NORVILLE,"So ya see, I won't be in the mailroom long.",u5959,ANCIENT SORTER,"Nooo, I don't guess you will be.",,,,,,0
L652156,L652157,u8902,m605,TED,"Shopping, really? I should tell my friend.",u8894,GINGER,Don't worry.  He found the chocolate room.,,,,,,0
L553109,L553110,u7936,m537,JEFF,"Yes, I stand for -",u7940,SOOZE,What? What do you stand for?,,,,,,0
L140957,L140958,u713,m45,JAKE,So you want to know how to play the Big Con.,u710,BUTCH,"In this case, you might say I want to know how not to play the Big Con.",,,,,,0
L497794,L497795,u2692,m175,JOHN,"Your keys, asshole!! Your two fucking keys!! Give them to me!!",u2691,GRAHAM,I'm not going to give you my keys.,,,,,,0
L462883,L462884,u7233,m488,BENNY,"Oh, you fuckers!  You fucking fuckers!  What?  What do you want?",u7237,KITTLE,"Word is, while the vice cops on the East Coast were standing around playing pocket pool, 300 kilos of heroin got smuggled into New York City.  And, right now it's making a cross-country journey to Hollywood, U.S.A.",,,,,,0
L51657,L51658,u3784,m249,MELVIN,... my father didn't leave his room for 11 years -- he hit my hand with a yardstick if I made a mistake on the piano.,u3777,CAROL,"Go ahead, Simon. Your father walked in on you and was yelling and... really, come on.",,,,,,0
L296878,L296879,u5986,m397,ELENA,All well and good -- But tell me again what is it exactly that you believe in?,u5997,PHILIP,You ask what the point is?,,,,,,0
L458203,L458204,u7213,m485,WINTON,You don't believe me. You think I'm just talking. Will you marry me?,u7206,FLORENCE,How much money have you got?,,,,,,0
L391373,L391374,u6654,m444,PERRY,Then why are you eating alone?,u6660,ROSE,I'm not eating alone. Can I ask you a question?,,,,,,0
L311317,L311318,u1539,m103,GORDON,I'd put you there myself.,u1548,PETER,"Sure. I wouldn't blame you, either.",,,,,,0
L391766,L391767,u2128,m138,MARIKA,"And there was this number on my phone bill that I didn't recognize.  Calls made at three and four in the morning.  So, I called the number ... and a woman answered.  And I ... I hung up.  So, then I followed him.  Just like in the movies.  And I found out that he has a wife and a little girl living in Brooklyn.  We had been going together for almost a year.",u2127,MARIAN,Men ... they're all the same.  Our pastor in Sioux Falls was caught with his wife's sister.,,,,,,0
L665093,L665094,u9000,m613,XANDER,"The eyes don't lie. All this has gotten to you, hasn't it, Petra? You came in as Yorgi's girlfriend and you stayed because it was fun. Now you don't like it so much, but you're in so deep you can't get out anymore. Tell me if I'm wrong, Petra.",u8994,PETRA,Go to hell!,,,,,,0
L460489,L460490,u7221,m487,DADDY,"All right, tell us, Rose, what makes you think you're pregnant?",u7227,ROSE,I haven't had my period for three months and my stomach is getting big.,,,,,,0
L78820,L78821,u3981,m265,BETELGEUSE,"Sort of.  High spirit.  Heh heh. Listen, cookie, I've been trapped in this burg for hundreds of years.  All I want is to get out.",u3986,LYDIA,I want to get in.,,,,,,0
L633815,L633816,u8683,m589,BOBBY,Is that why you're with him?,u8687,GRACE,"I let him think he was courtin' me, but I reeled him in like a fish on a line. I wanted him. I wanted what he could give me, and I would've done anything to get him. Is that love?",,,,,,0
L440655,L440656,u7037,m471,ANDREW,About my blood work?,u7041,INTERN,We're waiting...,,,,,,0
L348909,L348910,u1794,m119,ALYSSA,This is such a street of whiners.,u1801,KURT,"From Tuesday to yesterday, not including Monday or today.  Okay...Mrs. Dokos is repeatedly running over her lawn.  The Corliss' have attributed the increase in rat population in their environs to the state of your...structure.",,,,,,0
L239008,L239009,u1129,m74,PROSECUTOR,So what are you saying?  That the world of the supernatural is your special province?,u1133,VENKMAN,"No, I guess I'm just saying that shit happens and somebody has to deal with it.",,,,,,0
L77170,L77171,u3973,m264,BUTT-HEAD,"Uh... Huh huh. I have a couple. Butt cheeks, huh huh huh.",u3970,BEAVIS,Yeah! Boobs. Heh heh. I just wanna say that again. Boobs. Heh heh.,,,,,,0
L11015,L11016,u3546,m233,WOMAN'S VOICE,"Then it's impossible for her to know me. In the villa where I'm at, we have a male gardener.",u3539,MAN'S VOICE,"So? That's logical. You see, both being gardeners, they spoke about you to one another.",,,,,,0
L358742,L358743,u6398,m426,PETER,May I help you?,u6393,MAYA,Peter Kelson?,,,,,,0
L288764,L288765,u5909,m390,PAUL,I need you to go to this address and bring my brother-in-law and his family.,u5908,MR. GARINDI,"No, no. This is a very dangerous part of town. I cannot do this.",,,,,,0
L466986,L466987,u7249,m489,LUKE,"No, you don't. You've always been strong.",u7248,LEIA,"But, why must you confront him?",,,,,,0
L401621,L401622,u6741,m449,MATTHEW,Who are you anyway ? What the hell is this ?,u6737,BRUCE,Just shut the fuck up.,,,,,,0
L57866,L57867,u383,m23,MOTHER,"You need treatment, Mrs. Peel.  You can't resign.",u380,EMMA,Watch me.,,,,,,0
L367154,L367155,u6459,m429,LOUIS,"I am King, d'Artagnan.  I will change my mind as I wish, and I will enjoy my banquet as I wish!",u6456,D'ARTAGNAN,But I deployed the Royal Guards according to your previous --,,,,,,0
L438215,L438216,u7001,m468,DOOLITTLE,"I thought I'd made it clear, I'm not just putting this mission together -- I'm leading it myself.",u7010,RAFE,"I take it back, about the flowers.  We're all gonna die.",,,,,,0
L343759,L343760,u1758,m116,SERA,"No, just drunk... but that's OK. Where's your car?",u1755,BEN,I sold it this morning. I'm going to take cabs from now on in.,,,,,,0
L316024,L316025,u1612,m106,JACOB,Don't!,u1614,JEZZIE,It might be for me.,,,,,,0
L241676,L241677,u1008,m66,C.O.,"So.  We're still coming to terms with the exact protocol for this -- for integrating the Spec-Recon training.  It may not always be smooth, but we're trying to make it as painless as possible for you.",u1017,JORDAN,"Thank you, sir.  But I expect a certain amount of pain.",,,,,,0
L119937,L119938,u4341,m289,DETECTIVE JOHNSON,Now go out there and show your dad what you can do.,u4359,NICKY,"...metro intelligence cop. But it didn't matter. I mean, it was all about the kids, you know.",,,,,,0
L144215,L144216,u4623,m305,LUKE,"You don't understand a thing, do you, Drag?",u4620,DRAGLINE,"Luke, you got to listen to me. All you got to do is just give up nice and quiet, just play it cool.",,,,,,0
L92271,L92272,u4093,m273,HEATHER,"Check the monitor, she's <u>fine</u>.",u4096,NICK,"She's far from ""fine.""",,,,,,0
L88312,L88313,u540,m34,RACHAEL,Have you ever known anybody a long time?,u532,DECKARD,You mean a woman?,,,,,,0
L356998,L356999,u1898,m124,LOVETT,I beg your pardon.,u1890,BARNARD,"I say, good morning, Lovey.",,,,,,0
L469204,L469205,u2557,m165,WELLES,I'll hire you  -- right now-,u2550,MANK,I can't do it. okay?! I drink too much -- I drink all the fucking time and I don't have it anymore. All that is over for me--,,,,,,0
L57668,L57669,u380,m23,EMMA,"But that's absurd. I may not be over-fond of you, Steed, but it's not my style.",u387,STEED,"Perhaps your memory plays tricks, Mrs. Peel.",,,,,,0
L454270,L454271,u7169,m482,ARBOGAST,"Sick old women are sharp. Come on, I won't disturb...",u7177,NORMAN,"No! Just no!  I have one of those breaking points like any other man, believe it or not, and I'm near it. There's just so much pushing I can take and I think...",,,,,,0
L666075,L666076,u9020,m615,INGA,"Yes, I will.",u9017,FREDDY,"...But an intellectual relationship, like this -- we could have as often as we wanted.  Three times a day -- anything!",,,,,,0
L461797,L461798,u2579,m167,THORWALD,I only have a hundred dollars or so.,u2574,JEFF,That's a start. I'm at the Brevoort now. I'll be looking for you.,,,,,,0
L263128,L263129,u5747,m380,HOLLY,"Oh, no, millions of people come up to you and say, ""Hey, I have something I just wrote,"" right?",u5750,MICKEY,Nobody ever said it.,,,,,,0
L497055,L497056,u2687,m175,ANN,"About a week ago. I don't know what brought it on, I just started feeling like I didn't want him to touch me.",u2690,DOCTOR,"Prior to this feeling, were you comfortable having physical contact with him?",,,,,,0
L82890,L82891,u4030,m267,MALKOVICH,It's like nothing I've ever felt before. I think I'm going crazy.,u4027,KEVIN BACON,I'm sure you're not going crazy.,,,,,,0
L332917,L332918,u6180,m412,RUBY,Are you all right?,u6181,SENA,For the moment! You've only got about two minutes left! Hurry! Ruby takes off towards the Cineplex...,,,,,,0
L409371,L409372,u6822,m455,DUFF,"You got more guts than me, baby. It's a no-good town.",u6829,JOSIE,"It's better than it used to be. Eight years ago they still had a lynching here. They tied a man to a car and dragged him to death. My father knew who did it, but he didn't say anything.",,,,,,0
L624715,L624716,u3345,m222,EARL,You're full of shit.,u3353,VAL,"He's only got one damn jacket. That's him, I'm telling you.",,,,,,0
L665138,L665139,u8994,m613,PETRA,What are you doing?,u9001,YORGI,It all happened so fast. Such an unfortunate accident.,,,,,,0
L14874,L14875,u3566,m235,GEORGE,"Oh, Paul, you can't have your own way!!!",u3569,JOHN,"If I let you have your own way, you little rascal, will you respect me?",,,,,,0
L99216,L99217,u4166,m278,DULANEY,"Hey, you know better than that.  What did I teach you to say when someone is accused of doing something?",u4172,MICHAEL,She allegedly humped him to death?,,,,,,0
L110397,L110398,u641,m40,WALLACE,I rest.,u631,HAMISH,Your rest is making me exhausted.,,,,,,0
L72711,L72712,u3928,m260,MS. B. HAVEN,"Freezy, I'm feeling...hot.",u3925,FREEZE,I find that unlikely.,,,,,,0
L45618,L45619,u350,m21,LARRY,"You guys'll be using Teddy's old space, is that okay?",u354,MILO,Cool.,,,,,,0
L627971,L627972,u8633,m586,CLARENCE,Turn-offs?,u8631,ALABAMA,"I'm sure there must be something, but I don't really remember. The only thing that comes to mind are Persians.",,,,,,0
L596446,L596447,u3210,m212,EDGAR,"Just so you know:  If you try to stop us, or vamp-out in any way, I'll stake you without thinking twice about it.",u3216,SAM,Chill out Edgar.,,,,,,0
L661925,L661926,u3518,m231,VICKI,"You don't molest little girls anymore, do you?",u3519,WALTER,No. Never again.,,,,,,0
L457777,L457778,u7206,m485,FLORENCE,"Well, that's got nothing to do with this case. Can I handle this my way?",u7204,EDITOR,You cannot. I'm still editor of this sheet.,,,,,,0
L218539,L218540,u5317,m353,BOBBY,You're lucky no one was hurt.,u5322,PALM,"Seven hundred dollars, down the toilet! I'd like to go back and punch the son of a bitch out! Can you give us a lift?",,,,,,0
L589465,L589466,u3176,m208,SHOLES,"No one ever said you were, Mitch.",u3172,MITCH,"I think we're in trouble. I don't know how or why this started, but I know it's here and I know we'd be crazy to ignore it.",,,,,,0
L374738,L374739,u2042,m132,D. B.,"Money?  Well, I'm glad to hear somebody admit it. Do you suppose you could write a radio speech that would put that fellow over?",u2036,ANN,"Oh, I'm sure I can.",,,,,,0
L86356,L86357,u519,m32,TEHRONNE,"See, that girl is in my favor. You heard me, nigga? You fuck with her rough, and you got me to fuck wit.",u511,LAZARUS,"You collar that dog, boy. I ain't gonna hurt nobody. Just wanted to know who she was.",,,,,,0
L292425,L292426,u5937,m393,JOEY,"No.  No, you don't understand.  We're not selling it.  It came from here.  We want ...",u5939,MAMA,Everything sold as is.  No guarantees. No returns.,,,,,,0
L626707,L626708,u3357,m223,EDDIE,"What, ""everything""? You shot a corpse. I don't give a shit about that -- !",u3358,ESPARZA,Let's snuff this lowlife!,,,,,,0
L190217,L190218,u5074,m336,ED,"Erin, you're a big girl.  If you got a problem with Jane, work it out for yourself. I don't have time to deal with --",u5076,ERIN,"Fuck you.  Make time.  Cause I bust my ass for you.  I watch everything else in my life go straight in the toilet, for you.  And what do you do for me?  Huh?  You see the way I'm treated around here -- but have you ever stood up for me once?  Have you ever mentioned to everyone what good work I'm doing?  Have you ever bothered saying, hey, Erin doesn't get paid the most cause she has the best tits; she gets paid the most cause she's the best God damn employee I've ever had?",,,,,,0
L575373,L575374,u8142,m552,WILSON,"Well, time off for good behavior, you know.  I shouldn't have even been there -- it was these other blokes who shoulda gone in my place.  I got lumbered with the job they were responsible for.  I don't mind pulling me own cart, but not someone else's, know what I mean.",u8136,LADY,"But you stuck it out, anyway, all that time.",,,,,,0
L155132,L155133,u4751,m316,BOB,"If we find nothing, we get creative. Just make something up.  Instead of a couple weeks it'll be a couple of months.  The whole thing is under control.",u4758,REED,You think we can keep this thing going for a couple of months!,,,,,,0
L36367,L36368,u313,m19,JESSE,That's why I picked it. We can start a whole new life down here.,u326,ZEE,"Are you going to be happy here, Mr. James? Without all that excitement?",,,,,,0
L31365,L31366,u274,m17,DAVID,She's a jerk.,u276,JACK,You're talking about the woman I love.,,,,,,0
L288895,L288896,u5909,m390,PAUL,"Listen to me woman. I said all the whites are leaving. The French, the Italians, even the Belgian UN soldiers.",u5914,TATIANA,But who is left?,,,,,,0
L434249,L434250,u6980,m467,FOLEY,I can go to the bar.,u6983,KAREN,Don't leave me.,,,,,,0
L356972,L356973,u1890,m124,BARNARD,"I say, will you have a cigarette?",u1895,GLORIA,No.,,,,,,0
L100619,L100620,u4181,m279,CAROLYN,What gets me is I'm 46 years old. I've been in this crummy fucking marriage -,u4188,MICHAEL,Carolyn!,,,,,,0
L642311,L642312,u8786,m596,JORGE,Then let him go and he'll follow you.,u8792,PEASANT,And let him get run over by somebody else?,,,,,,0
L339928,L339929,u1748,m115,MAURICE,I thought you were asleep.,u1745,ISAAC,You know what... I remembered you were here and I woke up.,,,,,,0
L124628,L124629,u4407,m292,JODY,"Now, if you took the ropes off, I'd be able to feed myself.",u4405,FERGUS,No fucking way.,,,,,,0
L603173,L603174,u8400,m569,NICK,How are you?,u8397,MACAULAY,I hate to bother you when you're laid up.,,,,,,0
L486969,L486970,u7510,m507,MAN,Looks like you fingered the wrong guy... again.,u7515,SIDNEY,Who are you?,,,,,,0
L33937,L33938,u3648,m240,OZ,"Dude, prom sucks.",u3644,KEVIN,"I know, but think about it -- At the parties that night.  Chicks are gonna want to do it.",,,,,,0
L195113,L195114,u862,m55,MARY,I won't allow it. Those who cannot remember the past are condemned to repeat it. What do you think of that? That's from my quote book.,u869,STAN,The office is filled with people who want their memories re-erased.,,,,,,0
L64741,L64742,u456,m28,CAPTAIN GALGENSTEIN,"It's a lie!  You're a deserter! You're an impostor, sir; Your lies and folly have confirmed this to me. You pretend to carry dispatches to a general who has been dead these ten months; you have an uncle who is an ambassador and whose name you don't know.  Will you join and take the bounty, sir, or will you be given up?",u473,RODERICK,Neither!,,,,,,0
L622219,L622220,u8548,m580,MELANIE,He'll murder you when he finds out.,u8546,FINN,He'll be looking for another apprentice.,,,,,,0
L348133,L348134,u1817,m120,HOPPIN' BOB,"Listen up, jiggaboo! State of Mississippi ain't interested in your... in your...  metropolitan assets!",u1814,DILLARD,Tell him the state of Mississippi is only interested in getting this ditch cleared by sundown.,,,,,,0
L183241,L183242,u5036,m333,RACHEL,This conversation's over.,u5016,DEAN,"What're you gonna do, Rachel? You gonna sit in a bar in Baltimore? You want your job back? You want a life?",,,,,,0
L304814,L304815,u6006,m398,RANDY,She loved me.  She wanted to see me every night.,u6009,WILL,But she was seeing someone else on the side.,,,,,,0
L472305,L472306,u7307,m493,ROMEO,If my heart's dear love--,u7303,JULIET,"Do not swear: although I joy in thee, I have no joy of this contract to-night: It is too rash, too unadvised, too sudden; Too like the lightning, which doth cease to be Ere one can say 'It lightens.' Sweet, good night! This bud of love, by summer's ripening breath, May prove a beauteous flower when next we meet. Good night.",,,,,,0
L586029,L586030,u8240,m560,DANNY,Listen to me....,u8244,GUY,Why would Nadelman lie?,,,,,,0
L125654,L125655,u4405,m292,FERGUS,"As the man said, it's in my nature.",u4404,DIL,What's that supposed to mean?,,,,,,0
L162907,L162908,u765,m49,HAWK,Okay. Ahem! You. Are. A. Dick. With. Ears. And. A. Really. Bad. Haircut.,u767,KENNY,"Oh, yeah...?",,,,,,0
L80655,L80656,u3993,m266,CHANCE,"Yes, I'm very hungry.",u4008,LOUISE,"Well, no more stewin' those prunes every mornin', that's somethin', I guess...  ... what are you goin' to do now, Chance?",,,,,,0
L574646,L574647,u8142,m552,WILSON,This ain't your lot?,u8130,ED,"You kiddin', man?  I don't need a wife and screamin' kids.  I still got my youth.",,,,,,0
L350362,L350363,u1846,m121,NICKY,"So you're saying, make all pants with a drawstring, then heavier set gals don't have to feel humiliated by telling their waist size in front of the whole store?",u1852,VALERIE,"Basically, yeah.",,,,,,0
L653428,L653429,u3488,m229,MARIETTA,"I did, honey, but that was last night... Let's just find those two kids before it's too late.",u3485,JOHNNIE,"Honey, I have to ask you this... Is Santos involved in any of this?",,,,,,0
L664285,L664286,u9008,m614,SABRETOOTH,Is it enough?,u9007,MAGNETO,Enough for a test.,,,,,,0
L314238,L314239,u1593,m105,JACKIE,I never lied to you.,u1595,MAX,I know.,,,,,,0
L17399,L17400,u174,m11,SHEPHERD,IT'S OPEN!,u169,MARSHALL,DO YOU SEE TEEM?,,,,,,0
L388323,L388324,u6626,m442,NYAH,"Ethan, you know what frightens me most when I'm with him?..the thought of never seeing you..how are we getting out of here?",u6622,ETHAN,"Nyah, it's very important not do anything to alarm Ambrose..",,,,,,0
L258657,L258658,u5679,m376,JOE,Don't be such a baby!,u5685,TWIN,You just showing off for her!,,,,,,0
L423082,L423083,u6896,m462,ANNA,As far as they're concerned I do.  And now tomorrow there'll be pictures of you in every newspapers from here to Timbuktu.,u6912,WILLIAM,"I know, I know -- but... just -- let's stay calm...",,,,,,0
L632985,L632986,u8677,m588,JOHN,I came back for you; this morning I came back.  Before I even knew about the money. You're what I want.,u8677,JOHN,"The only reason I stormed off is because you sort of spooked me talking about Jake.  But I've had nothing but time to think about it. It keeps coming back to you and me and us getting the hell out of here. But we've got to get the money, baby.  We get the money, I get the car, then we get the hell out.",,,,,,0
L406539,L406540,u2236,m144,GENERAL KUTUSOV,"Your Majesty, I have been advised that you have received a letter from Napoleon, offering a peace treaty, and that you have decided to accept it.",u2224,ALEXANDER,I have decided to accept the principle of a negotiation; the terms are not established.,,,,,,0
L652169,L652170,u8904,m605,UNCLE BILLY,"Every one of these women thinks she should be the next Angel of the Month. It's your job, Ted, to decide which of them is right.",u8891,CHARLIE,Let me get this straight...,,,,,,0
L824,L825,u9,m0,PATRICK,You up for it?,u5,KAT,For. . . ?,,,,,,0
L428945,L428946,u6932,m463,TURKLE,"Hallelujah, brother, now get back in bed!",u6921,MCMURPHY,Come an' see.,,,,,,0
L42565,L42566,u3681,m243,ALVY,"Look, I told you it was a... mistake to ever bring a live thing in the house.",u3686,ANNIE,Stop it! Don't... don't do that! There.,,,,,,0
L47110,L47111,u3740,m246,TOMMY,Maybe we should send up two flies -- and see if they'll propagate in orbit.,u3738,SHELDRAKE,See if they'll what?,,,,,,0
L340479,L340480,u6257,m418,JACK,Okay.  We're up at six.,u6258,KELLY,Good.,,,,,,0
L311616,L311617,u6040,m402,CLARENCE'S VOICE,"You sent for me, sir?",u6044,FRANKLIN'S VOICE,"Yes, Clarence. A man down on earth needs our help.",,,,,,0
L615439,L615440,u8476,m575,SHORTIE,You're a wise guy--Gimme back--,u8467,BRETT,"Shortie, look!",,,,,,0
L259698,L259699,u5724,m379,BOYFRIEND,"We're all alone, aren't we?",u5732,SISTER,Michael's around someplace...,,,,,,0
L266438,L266439,u5765,m381,LECHTER,I hope you'll <u>find</u> it so.  Yes.  It's <u>good</u> to see you regaining your strength...,u5771,STARLING,Thanks to <u>you</u>...,,,,,,0
L26788,L26789,u237,m15,RIPLEY,And it's too late to shut it down?,u229,BISHOP,"I'm afraid so.  The crash did too much damage.  The overload is inevitable, at this point.",,,,,,0
L190337,L190338,u5076,m336,ERIN,"God damn it, Matthew.  What the hell are you doing out here?",u5083,MATTHEW,I'm gonna go live with George.,,,,,,0
L100962,L100963,u4202,m280,PEARL,"My mama's bag and my granma's bag, and a long line of mamas before her.",u4194,BONES,Sounds like mama needs a brand new bag.,,,,,,0
L196030,L196031,u884,m57,MILLER,"We don't get the power back, our air's gonna go bad.",u888,WEIR,Check the Core for radiation. Carbon dioxide may be the least of our worries.,,,,,,0
L410701,L410702,u6844,m457,BAO/WINTERMUTE,"You're busy monkeys, Mr. Case. Busy, busy monkeys. Always building models... First stone circles. Then cathedrals... adding machines. I have no idea why I exist, do you know that? You... Your species eventually _had_ to create me. A thousand monkeys sitting at typewriters. One finally wrote ""Wintermute"".",u6845,CASE,Are you even really alive?,,,,,,0
L651020,L651021,u3468,m228,SKIPPER,Do you have something to say?,u3464,PHIL,No.,,,,,,0
L625276,L625277,u8616,m584,SARK,"Thank. you, Master Control.",u8614,MCP,We might be capturing some military programs soon... that interest you?,,,,,,0
L144398,L144399,u4631,m306,M.J.,"Well, it's a hell of an apartment you got here.  I'm living one step away from the projects, myself, but I get to go to work every day, wading in blood and guts.  I guess the books you wrote about these sons of bitches paid off pretty good.",u4630,HELEN,"Will you go.  Andy, make them go.",,,,,,0
L167342,L167343,u4857,m324,LEON,"Yeah... I knew it.  But, what choice do I have?  I'm in the hospital; they drag me out of the hospital... bring me down here...",u4866,SONNY,"All right, enough!  Who the fuck is on the phone... anyway?  Is that you Moretti?  You on the phone?  Will somebody talk to me?",,,,,,0
L257207,L257208,u5657,m375,BOB,I sell BMW's. What do you do?,u5660,DAN,"Not much, actually. My software company just went public so I'm just... hanging out, really.",,,,,,0
L221853,L221854,u955,m62,FRANCES,I'm not cured. I was never sick! They had no business putting me in there! My only responsibility is to myself now!,u962,LILLIAN,"You... you selfish, selfish child. At least talk to him, hear what he has to say.",,,,,,0
L94498,L94499,u4112,m275,DOROTHY,"You can hit me, if you want to.",u4115,JEFFREY,No. please. I won't.,,,,,,0
L244507,L244508,u5527,m368,ROMA,"You're a client.  I just sold you five waterfront Glengarry Farms.  I rub my head, throw me the cue ""Kenilworth.""",u5524,LEVENE,What is it?,,,,,,0
L183818,L183819,u5016,m333,DEAN,"I don't want any money. And believe me, I have no interest in ruining your life. I'm not interested in this tape.",u5012,ALBERT,You're not.,,,,,,0
L352504,L352505,u1858,m122,JESSICA,I didn't say that I would run... I just...,u1859,LOGAN,Are you a 5 or a 6?,,,,,,0
L361116,L361117,u1952,m127,RICKY,"Let's just go get guns, I'd feel better.",u1940,BOBBY,Don't fuck around. You're gonna get us all killed.,,,,,,0
L202405,L202406,u5202,m344,KENNY,Uh...sure Jack...  Right back there...,u5200,JACK,Thank you.,,,,,,0
L184140,L184141,u5051,m334,HANA,What do you do?  What are you doing here?,u5048,CARAVAGGIO,"Some gave me a dress.  You know what's great?  What I'm learning? You win a war and you not only gain the miles you get the moral ground. Everywhere I go, we're in the right. I like that.",,,,,,0
L487825,L487826,u7471,m505,GIRL ON PHONE,Don't do that. Hang up...call...,u7464,CICI,What? I can't hear you...,,,,,,0
L586659,L586660,u8250,m560,MIRIAM,You shut up. Who do you think you are?,u8240,DANNY,There's a bomb here. It's going to go off at seven-thirty.,,,,,,0
L127142,L127143,u4434,m294,JODY,You're the one always saying 'Just do it'.,u4445,SANDY,That was before he pulled this 'Dick me or I dump you' shit. I say fuck his best friend.,,,,,,0
L151906,L151907,u4737,m314,PETER,Is that how you feel?,u4729,FRIDA,"Like I had to say it? No, I wanted to say it.",,,,,,0
L446952,L446953,u7088,m475,BETTY,You understand perfectly.,u7095,KILLAINE,"Then there isn't much I can do, is there?",,,,,,0
L201198,L201199,u5177,m343,ARCHER,You can't go.  You can't be anywhere near that place.,u5182,EVE,"Jon, what is it?",,,,,,0
